Sr_No,Location_Coordinates,Location,Hospital_Name,Hospital_Category,Hospital_Care_Type,Discipline_Systems_of_Medicine,Address_Original_First_Line,State,District,Subdistrict,Pincode,Telephone,Mobile_Number,Emergency_Num,Ambulance_Phone_No,Bloodbank_Phone_No,Foreign_pcare,Tollfree,Helpline,Hospital_Fax,Hospital_Primary_Email_Id,Hospital_Secondary_Email_Id,Website,Specialties,Facilities,Accreditation,Hospital_Regis_Number,Registeration_Number_Scan,Nodal_Person_Info,Nodal_Person_Tele,Nodal_Person_Email_Id,Town,Subtown,Village,Establised_Year,Ayush,Miscellaneous_Facilities,Number_Doctor,Num_Mediconsultant_or_Expert,Total_Num_Beds,Number_Private_Wards,Num_Bed_for_Eco_Weaker_Sec,Empanelment_or_Collaboration_with,Emergency_Services,Tariff_Range,State_ID,District_ID
18262,"19.846848, 73.9903262","Near Waye Petrol Pump, Nashik-Pune Highway, Sinnar ",Yashwant Multispeciality Hospital Pvt Ltd,0,0,0,"Near Waye Petrol Pump, Nashik-Pune Highway, Sinnar ",Maharashtra,Nashik,0,422103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18263,NA,"No. 2, Vijay Towers,Canada Corner,Opposite Telephone Exchange,Sharanpuri Road,",Panchavati Hospital and Research Centre,0,0,0,"No. 2, Vijay Towers,Canada Corner,Opposite Telephone Exchange,Sharanpuri Road",Maharashtra,Nashik,0,422206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18264,"19.9974533, 73.7898023","Tilak Nagar, Opp Panchwd Ganesh Mandir Ojhar Mig Nashik",Sneha Hospital,0,0,0,"Tilak Nagar , Opp Panchwd Ganesh Mandir Ojhar Mig ",Maharashtra,Nashik,0,422206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18265,NA,"28, Saptashringi Colony, Old, Gangapur Naka Behind Khatibs Dairy",Sushil Surgical Nursing Home and Video Endoscopy Ce,0,0,0,"28, Saptashringi Colony, Old, Gangapur Naka Behind Khatibs Dairy",Maharashtra,Nashik,0,422213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18266,"19.8762883, 73.8448469","282, Rest Camp Road,Deolali Camp (Nasik).",Dr.Joshi Hospital,0,0,0,"# 282, Rest Camp Road,Deolali Camp ",Maharashtra,Nashik,0,422401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18267,"19.8762883, 73.8448469","960/5, Wadner Road, Deolali Camp, Nashik",Swadi Hospital,0,0,0,"960/5, Wadner Road, Deolali Camp",Maharashtra,Nashik,0,422401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18268,NA,"Silver Plaza, 3Rd Floor, Canada Corner Opp Telephone Exchange Sharanpur Road",Apex Hospital,0,0,0,"Silver Plaza, 3Rd Floor, Canada Corner Opp Telephone Exchange Sharanpur Road",Maharashtra,Nashik,0,423101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18269,"20.5735503, 74.509588","Near Market Yard, Behind Wear House, Camp Road, Malegaon, ",B. S. Bhandari Rotary Eye Hospital,0,0,0,"Near Market Yard, Behind Wear House, Camp Road, Malegaon",Maharashtra,Nashik,0,423105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18270,"20.5547497, 74.5100291","OppositeAmbika Devi Temple,Ravagaon Naka Malegaon",Balaji Accident Hospital,0,0,0,"OppositeAmbika Devi Temple,Ravagaon Naka Malegaon",Maharashtra,Nashik,0,423105,0,0,0,0,0,0,0,0,251019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18271,"20.5561068, 74.5248653","Opposite Technical Highschool Camp Road, Malegaon-Camp",Bhamare Hospital - Malegaon-Camp,0,0,0,"Opposite Technical Highschool Camp Road, Malegaon-Camp",Maharashtra,Nashik,0,423105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18272,"20.6031151, 74.1938657","Satana Road, Malegaon, Nasik",Anjani Hospital,0,0,0,"Satana Road, Malegaon",Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18273,NA,"B, Dvs Towers,Satana Road,.",Dwarkamani Multi Speciality Hospital,0,0,0,"B, Dvs Towers,Satana Road",Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18274,NA,"534/1, Chananpuri Shiwar, Malegaon, Tal Malegaon, Manmad Road",Jeevan Hospital and Research Center,0,0,0,"534/1, Chananpuri Shiwar, Malegaon, Tal Malegaon, Manmad Road",Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18275,"20.5547497, 74.5100291","Tirupati Complex, OppositeLodha Market, Satara Road, Malegaon",Medicare Hospital and Critical Care Center,0,0,0,"Tirupati Complex, OppositeLodha Market, Satara Road, Malegaon",Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18276,"20.5741672, 74.508242",Malegaon Camp,Susmit Nursing Home,0,0,0,Malegaon Camp,Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18277,"19.9974533, 73.7898023",",Sangmeshwar.",Vardhaman Nursing Home,0,0,0,",Sangmeshwar",Maharashtra,Nashik,0,423203,0,0,0,0,0,0,0,0,230923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18278,"19.9974533, 73.7898023","T.D.A. Road, Satna, Nashik",Hearts Sanjivani Centre,0,0,0,"T.D.A. Road, Satna",Maharashtra,Nashik,0,423301,0,0,0,0,0,0,0,0,223947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18279,"20.0471229, 74.4818698","Paregaon Road, At. P. Yeola Tq. Yeola",Sonawane Hospital,0,0,0,"Paregaon Road, At. P. Yeola Tq. Yeola",Maharashtra,Nashik,0,423401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18280,"20.0855931, 74.0447003","A/P, Osar (Mig) Near Gram Panchayat, Shivaji Road, Tal-Niphad Nashik",Dr Shinde Hospital and Research Centre,0,0,0,"A/P, Osar (Mig) Near Gram Panchayat, Shivaji Road, Tal-Niphad ",Maharashtra,Nashik,0,423502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,516
18281,"18.5407045, 75.7734862","College Road, Washi",Bhagawant Hospital,0,0,0,"College Road, Washi",Maharashtra,Osmanabad,0,413503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18282,"18.4608782, 75.6586295","Vijay Nagar, Bhoom",Girija Rugnalya,0,0,0,"Vijay Nagar, Bhoom",Maharashtra,Osmanabad,0,413504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18283,"18.4608782, 75.6586295","Nagar Road, Bhoom",Khaire Hospital,0,0,0,"Nagar Road, Bhoom",Maharashtra,Osmanabad,0,413504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18284,"18.5629021, 76.0330259","Dhoki Road,Diksal.",Astha Hospital,0,0,0,"Dhoki Road,Diksal",Maharashtra,Osmanabad,0,413507,0,0,0,0,0,0,0,0,263400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18285,"18.5841902, 76.0217831","Dhoki Road, Kalamb,",Dwarka Hospital,0,0,0,"Dhoki Road, Kalamb",Maharashtra,Osmanabad,0,413507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18286,"18.010037, 76.0710681","At Andur Tal-Tuljapur, ",Janki Hospital,0,0,0,At Andur Tal-Tuljapur,Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18287,"17.9885116, 76.3260992","At Post Lohara,",Makhane Hospital,0,0,0,At Post Lohara,Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18288,"18.1860659, 76.0419409","Osmanabad Road, Kaman Cese, Tulajpur",Malba Hospital,0,0,0,"Osmanabad Road, Kaman Cese, Tulajpur",Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18289,"18.010037, 76.0710681",Near Water Tank Shukrawar Peth Shukrawar Peth Tuljapur,Peshwe Hospital,0,0,0,Near Water Tank Shukrawar Peth Shukrawar Peth Tuljapur,Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18290,NA,Borgaonkar Complex Naldurg Road Cpt Above Dcc Bank,Sai Mangal Hospital - Tuljapur,0,0,0,Borgaonkar Complex Naldurg Road Cpt Above Dcc Bank,Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18291,"9.9158723, 78.1110476","Mathurai Nagar,Near St Bus Stand",Yadav Nursing and Maternity Home - Tuljapur,0,0,0,"Mathurai Nagar,Near St Bus Stand",Maharashtra,Osmanabad,0,413601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18292,"17.8154954, 76.2416351",Anadur,Kanade Hopital,0,0,0,Anadur,Maharashtra,Osmanabad,0,413603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18293,NA,"Ajay Nagar, Pathange Road, Umerga",Diggikar Hospital,0,0,0,"Ajay Nagar, Pathange Road, Umerga",Maharashtra,Osmanabad,0,413606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18294,NA,"Arogya Nagar, Near St Stand Omerga",Kanade Hospital,0,0,0,"Arogya Nagar, Near St Stand Omerga",Maharashtra,Osmanabad,0,413606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18295,"17.8397675, 76.6222433",Omerga,Shedge Hospital,0,0,0,Omerga,Maharashtra,Osmanabad,0,413606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18296,"17.8349761, 76.624771","Main Road, Nh-9, Omerga,",Tawshikar Hospital,0,0,0,"Main Road, Nh-9, Omerga",Maharashtra,Osmanabad,0,413606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18297,"17.9885116, 76.3260992",Lohara,Hanarge Hospital,0,0,0,Lohara,Maharashtra,Osmanabad,0,413608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18298,NA,"Near New Bus Stand, Lohara",Shrigire Hospital,0,0,0,"Near New Bus Stand, Lohara",Maharashtra,Osmanabad,0,413608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,525
18299,NA,"Yashawant Vihar Complex, Near MGM School, Opp MHADA Ground, Bolinj, Virar (West)",Sahayog Hospital And Research Centre,Private,Hospital,Allopathic,"Yashawant Vihar Complex, Near MGM School, Opp MHADA Ground, Bolinj, Virar (West)",Maharashtra,Palghar,0,401303,0,0,0,0,0,0,0,0,0,sahayog08@gmail.com,admin@sahayoghospital.co.in ,http://www.sahayoghospital.co.in/,"General and Pediatric Laparoscopic, Pediatric and Neonatal Surgery, Gynecology, Psychiatric, Plastic and Cosmetic Surgery, General Medicine, Urology, Orthopaedics, Oncosurgery, ENT/Head-neck Surgery, Gastrointestinal Surgery, Psychiatric.","Advanced Operation theatre, Digital X-Rays, Pharmacy, Hi-Tech Pathology Lab, Comfortable Special Rooms, Spacious General Ward.",0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,27,0
18300,NA,"Loha Road,Palam Tq.Palam",Aditya Nagraj Charitable Trust,0,0,0,"Loha Road,Palam Tq.Palam",Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18301,"19.2609958, 76.776665",Jintur Road Near Bajaj Super Near Bajaj Super Parbhani,Ashma Clinic,0,0,0,Jintur Road Near Bajaj Super Near Bajaj Super ,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18302,"19.2609695, 76.7747511","House No 75, Station Road, Parbhani Parbhani ",Deshmukh Hospital,0,0,0,"House No 75, Station Road",Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18303,"19.2609958, 76.776665",Bus Stand Road,Dhanorkar Hospital - Parbhani,0,0,0,Bus Stand Road,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,223646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18304,"19.259248, 76.779096","Shivaji Nagar, Parbhani",Godavari Hospital,0,0,0,Shivaji Nagar,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18305,"19.259248, 76.779096","Shivaji Nagar,Parbhani",Mother Sai Maternity Home,0,0,0,Shivaji Nagar,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18306,"19.2576585, 76.7735879","Opposite Railway Station, Parbhani",Onkar Netra Rugnalaya,0,0,0,Opposite Railway Station ,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18307,NA,"Station Road, Opp To Z.P. Girls High School",Padmaja Hospital,0,0,0,"Station Road, Opp To Z.P. Girls High School",Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18308,"19.2609695, 76.7747511","Station Road, Parbhani",Ratnaprabha Dental Clinic,0,0,0,Station Road,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18309,NA,Gavane Road New Mandha,Sri Sadguru Netralaya,0,0,0,Gavane Road New Mandha,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18310,"19.2609958, 76.776665",Surya I.C.U. Swastik Chember Gavhane Road Parbhani,Surya I.C.U. Swastik Chember Gavhane Road Parbhani,0,0,0,Surya I.C.U. Swastik Chember Gavhane Road Parbhani,Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18311,"19.2634515, 76.766835","Vimal Netralay, Prabhakar BhavanGavhane Rode,New Mondha Parbhani","Vimal Netralay, Vimal Lesar Centre",0,0,0,"Vimal Netralay , Prabhakar Bhavan ,Gavhane Rode,New Mondha ",Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18312,NA,"Bust Stand Road,Beside Dhanorkar Hospital.",Yeshwant Netralaya,0,0,0,"Bust Stand Road,Beside Dhanorkar Hospital",Maharashtra,Parbhani,0,431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18313,"18.9768615, 76.7524087","Dr, Ambedkar Nagar, Gangakhera Parbhani",Chatrapati Shahu Hospital,0,0,0,"Dr, Ambedkar Nagar, Gangakhera Parbhani",Maharashtra,Parbhani,0,431514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,513
18314,"18.7692034, 73.3767641",Lonan Tal. Khandala,Ashwini Hospital,0,0,0,Lonan Tal. Khandala,Maharashtra,Pune,0,410301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18315,"18.7546171, 73.4062342","Akshay Medical Foundation Parmar Hospital G 204, Main Road Lonavla G 204, Main Road Lonavla","Akshay Medical Foundation, Lonavla",0,0,0,"Akshay Medical Foundation Parmar Hospital G 204, Main Road Lonavla G 204, Main Road Lonavla",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18316,"12.9551113, 77.5913344","Mittal Bhavan,G Ward,.",Ashirwad Hospital,0,0,0,"Mittal Bhavan,G Ward",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18317,"18.7546171, 73.4062342","97,D,Lonavla",Kamat Hospital- Lonavla,0,0,0,"97,D,Lonavla",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18318,NA,"16, Pradhan Park,Near Police Station.",Khandelwal Hospital and C. C. Centre,0,0,0,"#16, Pradhan Park,Near Police Station",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18319,"18.7546171, 73.4062342",G Ward Market Road Lonavala,Sanjivani Medical Foundation,0,0,0,G Ward Market Road Lonavala,Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18320,"18.7546171, 73.4062342","E-1,Gaothan,Near Shivaji Statue, Lonavala",Saraswati Hospital,0,0,0,"E-1,Gaothan,Near Shivaji Statue, Lonavala",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18321,Error,"225 A Ward,ÿNear Icici Bank Bhangarwadi,ÿLonavala Ho,ÿLonavala",Shraddha Hospital,0,0,0,"225 A Ward,ÿNear Icici Bank Bhangarwadi,ÿLonavala Ho",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18322,NA,"Gokhale Road, Bhan Garwadi,Next To Sahara Nest.",Swastik Hospital,0,0,0,"Gokhale Road, Bhan Garwadi,Next To Sahara Nest",Maharashtra,Pune,0,410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18323,"18.7575255, 73.422441","Old Mumbai Pune Highway, Valvan Jakat Naka, Valvan, Lonavala",Yash Hospital Lonavala,0,0,0,"Old Mumbai Pune Highway, Valvan Jakat Naka, Valvan, Lonavala",Maharashtra,Pune,0,410403,0,0,0,0,0,0,0,0,275687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18324,NA,"Atmasantulan Village, Near Mtdc Holiday Resort, Karla,  Ta: Mawal",Shri Balaji Health Foundation,0,0,0,"Atmasantulan Village, Near Mtdc Holiday Resort, Karla,  Ta: Mawal",Maharashtra,Pune,0,410405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18325,"18.7602664, 73.8630346","Balaji Towers, Mahatma Phule Chowk, Chakan, Pune, ",Anand Hospital,0,0,0,"Balaji Towers, Mahatma Phule Chowk, Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18326,"18.762951, 73.861252","Ambethan Chowk, Pune-Nashik Highway, Chakan, Pune",Argade Hospital and Maternity Home,0,0,0,"Ambethan Chowk, Pune-Nashik Highway, Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18327,"17.7195516, 73.3968136","Bhagwati Hospital,Manik Chawk, Chakan, Tal. Khed",Bhagawati Netralaya,0,0,0,"Bhagwati Hospital ,Manik Chawk, Chakan, Tal. Khed",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18328,NA,"Siddhi Arcade, Manik Chowk, Near St Stand Chakan",Bhubhankar Hospital and Diagnostic Center - Rsby,0,0,0,"Siddhi Arcade, Manik Chowk, Near St Stand Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18329,"18.7602664, 73.8630346","2Nd Floor, Kohinoor Centre, Pune Nasik Highway, Talegaon Chowk, Chakan, Pune",Core Hospital,0,0,0,"2Nd Floor, Kohinoor Centre, Pune Nasik Highway, Talegaon Chowk, Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,306960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18330,"17.7195516, 73.3968136","Shubham Complex, Shikrapur Road, Chakan, Tal: Khed,",Dr Ghatkar Hospital,0,0,0,"Shubham Complex, Shikrapur Road, Chakan, Tal: Khed",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18331,"17.7195516, 73.3968136","Chhatrapati Shivaji Chwk Near S T Stand Chakan,Tal-Khed ",Dr Gokull Hopital,0,0,0,"Chhatrapati Shivaji Chwk Near S T Stand Chakan,Tal-Khed ",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18332,"18.7454087, 73.8507279","Nanekarwadi, Chakan",Dr Kedare Hospital- Rsby,0,0,0,"Nanekarwadi, Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18333,"17.7195516, 73.3968136","Infront Of Hotel Savera, Talegaon Chowk, Chakan, Tal Khed",Dr Khade Hospital,0,0,0,"Infront Of Hotel Savera, Talegaon Chowk, Chakan, Tal Khed",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18334,"17.7195516, 73.3968136","Sagar Residency, Main Road, Near Shah Hospital, Chakan, Tal. Khed, ",Dr Rahul V Raje,0,0,0,"Sagar Residency, Main Road, Near Shah Hospital, Chakan, Tal. Khed",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18335,"18.7552418, 73.8538519","S R No.11/12, Nanekar Wadi,Talegaon Road,Chakan,",Durvankur Hospital,0,0,0,"S R No.11/12, Nanekar Wadi,Talegaon Road,Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18336,NA,"Opp Hotel Savera, Shivaji Chowk Chakan",Mangal Moorti Hospital,0,0,0,"Opp Hotel Savera, Shivaji Chowk Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18337,Error,"Nanekarwadi Talegaon Chowk, Taluka Khed,ÿPune Nashik Road,ÿChakan,ÿPune",Omkar Accident Hospital,0,0,0,"Nanekarwadi Talegaon Chowk, Taluka Khed,ÿPune Nashik Road,ÿChakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
18338,"18.7617858, 73.8602751","1St Floor, Kazi Complex, Mahatma Phule Chowk,Old Pune - Nashik Highway, Chakan",Saiseva Hospital,0,0,0,"1St Floor, Kazi Complex, Mahatma Phule Chowk,Old Pune - Nashik Highway, Chakan",Maharashtra,Pune,0,410501,0,0,0,0,0,0,0,0,2135254742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521
